月度,库房组,库房,物资编码,物资名称,计量单位,期初库存,入库,出库,期末库存,当前库存,虚拟库存,在途
202605,产成品类库,在制成品库,500109-00312-01-14,E35横梁01,个,319.0,1891.0,1644.0,566.0,566.0,566.0,0
202605,产成品类库,在制成品库,500109-00312-01-04,E35前梁02,件,23.0,2469.0,2170.0,322.0,322.0,322.0,0
202605,产成品类库,在制成品库,500109-00312-01-03,E35前梁01,件,247.0,2140.0,2196.0,191.0,191.0,191.0,0
202605,产成品类库,在制成品库,500109-00293-10-07,PMA1后补强梁,个,100.0,453.0,287.0,266.0,266.0,266.0,0
202605,产成品类库,在制成品库,500109-00293-10-03,PMA1前梁,件,35.0,0.0,0.0,35.0,35.0,35.0,0
202605,产成品类库,在制成品库,500109-00293-10-02,PMA1后梁01(平伟命名前梁)（293）,件,478.0,131.0,590.0,19.0,19.0,19.0,0
202605,产成品类库,在制成品库,500109-00293-10-01-11-R,PMA1两侧梁-右,个,243.0,0.0,0.0,243.0,243.0,243.0,0
202605,产成品类库,在制成品库,500109-00293-10-01-11-L,PMA1两侧梁-左,个,555.0,0.0,0.0,555.0,555.0,555.0,0
202605,产成品类库,在制成品库,500109-00279-01-08,EPA2横梁,件,344.0,0.0,0.0,344.0,344.0,344.0,0
202605,产成品类库,在制成品库,500109-00276-10-01-11-R,SEA1两侧梁-右,件,88.0,0.0,0.0,88.0,88.0,88.0,0
202605,产成品类库,在制成品库,500109-00276-10-01-11-L,SEA1两侧梁-左,件,20.0,0.0,0.0,20.0,20.0,20.0,0
202605,产成品类库,在制成品库,500109-00276/293-10-05,SEA1横梁(公用),个,1332.0,0.0,370.0,962.0,962.0,962.0,0
202605,产成品类库,在制成品库,500109-00249-01-04,C01前梁,个,2652.0,0.0,0.0,2652.0,2652.0,2652.0,0
202605,产成品类库,在制成品库,500109-00249-01-03,C01左前梁,件,2601.0,0.0,0.0,2601.0,2601.0,2601.0,0
202605,产成品类库,在制成品库,500109-00249-01-02,C01右边框,件,2095.0,0.0,0.0,2095.0,2095.0,2095.0,0
202605,产成品类库,在制成品库,500109-00249-01-01,C01左边框,件,2324.0,0.0,0.0,2324.0,2324.0,2324.0,0
202605,产成品类库,在制成品库,500104-00518-01-05-B,小卡三代-后膨胀梁,件,167.0,2565.0,2240.0,492.0,492.0,492.0,0
202605,产成品类库,在制成品库,500104-00518-01-04-A,小卡三代-前膨胀梁,件,523.0,2166.0,2455.0,234.0,234.0,234.0,0
202605,产成品类库,在制成品库,500104-00518-01-03-C,小卡三代-前边框梁,个,474.0,3047.0,2280.0,1241.0,1241.0,1241.0,0
202605,产成品类库,在制成品库,500104-00518-01-010-02-C,小卡三代-右边框,件,162.0,2575.0,2332.0,405.0,405.0,405.0,0
202605,产成品类库,在制成品库,500104-00518-01-010-01-C,小卡三代-左边框,件,127.0,2901.0,2392.0,636.0,636.0,636.0,0
202605,产成品类库,在制成品库,500104-00404-01-21,DC1E后梁01,个,18.0,0.0,0.0,18.0,18.0,18.0,0
202605,产成品类库,在制成品库,500104-00377-01-22,DC1E后梁02,个,48.0,0.0,0.0,48.0,48.0,48.0,0
202605,产成品类库,在制成品库,500104-00369-01-01,CM2E后梁01,个,144.0,0.0,0.0,144.0,144.0,144.0,0
202605,产成品类库,在制成品库,446,面板446,件,36.0,45.0,40.0,41.0,41.0,41.0,0
202605,产成品类库,在制成品库,445-B,面板445新状态,件,2.0,0.0,0.0,2.0,2.0,2.0,0
202605,产成品类库,在制成品库,445,445后面板 （旧）,件,61.0,0.0,0.0,61.0,61.0,61.0,0
202605,产成品类库,在制成品库,421,面板421,件,187.0,0.0,0.0,187.0,187.0,187.0,0
202605,产成品类库,在制成品库,300000016759,HP80-后膨胀梁,件,0.0,477.0,476.0,1.0,1.0,1.0,0
202605,产成品类库,在制成品库,2.A.02.6200-OSP00,PP-0168-前边梁,件,0.0,1268.0,1180.0,88.0,88.0,88.0,0
202605,产成品类库,在制成品库,2.A.02.6192-OSP00,PP-0168-横梁2,件,6.0,0.0,0.0,6.0,6.0,6.0,0
202605,产成品类库,在制成品库,2.A.02.6188-OSP00,PP-0168-后边梁,件,1.0,0.0,0.0,1.0,1.0,1.0,0
202605,产成品类库,在制成品库,2.A.02.6186-OSP00,PP-0168-左边梁,件,58.0,0.0,0.0,58.0,58.0,58.0,0
202605,产成品类库,在制成品库,2.A.02.6184-OSP00,PP-0168-右边梁,件,45.0,1023.0,1040.0,28.0,28.0,28.0,0
202605,产成品类库,在制成品库,16740688-00-29-A,VM3加强件1,件,30.0,0.0,0.0,30.0,30.0,30.0,0
202605,产成品类库,在制成品库,16740688-00-28-A,VM3加强件3,件,40.0,0.0,0.0,40.0,40.0,40.0,0
202605,产成品类库,在制成品库,16740688-00-27-A,VM3加强件2,件,5.0,0.0,0.0,5.0,5.0,5.0,0
202605,产成品类库,在制成品库,16740688-00-06,VM3中横梁3,件,31.0,0.0,0.0,31.0,31.0,31.0,0
202605,产成品类库,在制成品库,16740688-00-05,VM3中横梁2,件,32.0,0.0,0.0,32.0,32.0,32.0,0
202605,产成品类库,在制成品库,16740688-00-04,VM3中横梁1,件,32.0,0.0,0.0,32.0,32.0,32.0,0
202605,产成品类库,在制成品库,10062035-0-11,025AC右边梁,件,262.0,4362.0,3912.0,712.0,712.0,712.0,0
202605,产成品类库,在制成品库,10062035-0-07,025AC纵梁,件,407.0,4988.0,5392.0,3.0,3.0,3.0,0
202605,产成品类库,在制成品库,10062035-0-06,025AC中横梁,件,335.0,5424.0,4120.0,1639.0,1639.0,1639.0,0
202605,产成品类库,在制成品库,10062035-0-05,025AC前横梁,件,298.0,4636.0,4161.0,773.0,773.0,773.0,0
202605,产成品类库,在制成品库,10062035-0-04-A,025AC后边梁,件,327.0,4559.0,3887.0,999.0,999.0,999.0,0
202605,产成品类库,在制成品库,10062035-0-03,025AC左边梁,个,418.0,4073.0,3914.0,577.0,577.0,577.0,0
202605,外购件类库,转序库,BP80-XC-15,BP80-前梁,个,1739.0,1674.0,1739.0,1674.0,1674.0,1674.0,0
202605,外购件类库,转序库,BP80-XC-06,BP80-后横梁,个,1520.0,2957.0,1520.0,2957.0,2957.0,2957.0,0
202605,外购件类库,转序库,BP80-XC-05,BP80-前横梁,个,1766.0,1582.0,1766.0,1582.0,1582.0,1582.0,0
202605,外购件类库,转序库,BP76B-XC-01,BP76B-前边梁,个,12145.0,2764.0,13985.0,924.0,924.0,924.0,0
202605,外购件类库,转序库,BP76A-XC-07,BP76A-右边梁,个,13181.0,3896.0,14651.0,2426.0,2426.0,2426.0,0
202605,外购件类库,转序库,BP76A-XC-06,BP76A-左边梁,个,13483.0,2771.0,14714.0,1540.0,1540.0,1540.0,0
202605,外购件类库,转序库,BP76A-XC-02,BP76A-后边梁,个,13165.0,3209.0,14945.0,1429.0,1429.0,1429.0,0
202605,外购件类库,转序库,BP76A-XC-01,BP76A-前边梁,个,13673.0,2805.0,15453.0,1025.0,1025.0,1025.0,0
202605,外购件类库,转序库,BP62-XC-09,BP62前梁,个,17682.0,2042.0,18364.0,1360.0,1360.0,1360.0,0
202605,外购件类库,转序库,BP62-XC-04,BP62后横梁,个,18667.0,2452.0,19271.0,1848.0,1848.0,1848.0,0
202605,外购件类库,转序库,BP62-XC-03,BP62前横梁,个,19016.0,2326.0,19582.0,1760.0,1760.0,1760.0,0
202605,外购件类库,转序库,BP45B-XC-01,BP45B前边梁,个,9019.0,2444.0,9019.0,2444.0,2444.0,2444.0,0
202605,外购件类库,转序库,BP45A-XC-13,BP45（76）A吊耳02,个,24086.0,7690.0,25634.0,6142.0,6142.0,6142.0,0
202605,外购件类库,转序库,BP45A-XC-02,BP45A后边梁,个,11468.0,2295.0,11468.0,2295.0,2295.0,2295.0,0
202605,外购件类库,转序库,BP45A-XC-01,BP45A前边梁,个,11421.0,2016.0,11421.0,2016.0,2016.0,2016.0,0
202605,外购件类库,转序库,BD0402000168,东泽-前防撞梁,个,0.0,16.0,0.0,16.0,16.0,16.0,0
202605,外购件类库,转序库,500109-00515-01-01-01,37KWH后梁-01,件,41720.0,2998.0,42718.0,2000.0,2000.0,2000.0,0
202605,外购件类库,转序库,500109-00312-01-04,E35前梁02,个,1498.0,2169.0,0.0,3667.0,3667.0,3667.0,0
202605,外购件类库,转序库,500109-00312-01-03,E35前梁01,个,983.0,2340.0,0.0,3323.0,3323.0,3323.0,0
202605,外购件类库,转序库,500109-00293-10-02,PMA1后梁01(平伟命名前梁)（293）,个,935.0,131.0,935.0,131.0,131.0,131.0,0
202605,外购件类库,转序库,500104-00747-01-CX-L-B,左右水冷板侧铣分总成,个,417.0,119.0,0.0,536.0,536.0,536.0,0
202605,外购件类库,转序库,500104-00746-01-CX-L-B,左右水冷板侧铣分总成（746）,个,0.0,513.0,0.0,513.0,513.0,513.0,0
202605,外购件类库,转序库,500104-00518-01-04-A,小卡三代-前膨胀梁,个,7152.0,1685.0,8055.0,782.0,782.0,782.0,0
202605,外购件类库,转序库,2.A.02.6200-OSP00,PP-0168-前边梁,个,2319.0,1187.0,2319.0,1187.0,1187.0,1187.0,0
202605,外购件类库,转序库,10062035-0-02,025AC前边梁,个,14231.0,4419.0,15491.0,3159.0,3159.0,3159.0,0
202604,产成品类库,成品库,VL1-1703A4-001-31,VL1中纵梁,个,26.0,0.0,0.0,26.0,26.0,26.0,0
202604,产成品类库,成品库,P0R-1701-001-03,P0R右边梁,个,9.0,0.0,0.0,9.0,9.0,9.0,0
202604,产成品类库,成品库,P0R-1701-001-02,P0R左边梁,个,9.0,0.0,0.0,9.0,9.0,9.0,0
202604,产成品类库,成品库,BP80-XC-06,BP80-后横梁,个,0.0,1334.0,1334.0,0.0,983.0,983.0,0
202604,产成品类库,成品库,BP76A-XC-06,BP76A-左边梁,个,0.0,2975.0,2975.0,0.0,800.0,800.0,0
202604,产成品类库,成品库,BP76A-XC-02,BP76A-后边梁,个,0.0,3043.0,3043.0,0.0,990.0,990.0,0
202604,产成品类库,成品库,BP76A-XC-01,BP76A-前边梁,个,0.0,3226.0,3226.0,0.0,180.0,180.0,0
202604,产成品类库,成品库,BP62-XC-09,BP62前梁,个,0.0,0.0,0.0,0.0,320.0,320.0,0
202604,产成品类库,成品库,BP45B-XC-01,BP45B前边梁,个,0.0,2178.0,2178.0,0.0,320.0,320.0,0
202604,产成品类库,成品库,6608267565,亮达-极氪左下门槛,个,275.0,18.0,18.0,275.0,275.0,275.0,0
202604,产成品类库,成品库,6608267564,亮达-极氪右下门槛,个,150.0,18.0,18.0,150.0,150.0,150.0,0
202604,产成品类库,成品库,500110-00799-01-03,AWT87.3-横梁02,个,0.0,4340.0,4340.0,0.0,900.0,900.0,0
202604,产成品类库,成品库,500110-00799-01-02,AWT87.3-横梁01,个,0.0,3965.0,3965.0,0.0,200.0,200.0,0
202604,产成品类库,成品库,500109-00677-01-10,F3-56-膨胀梁01,个,0.0,55.0,55.0,0.0,5.0,5.0,0
202604,产成品类库,成品库,500109-00677-01-09,F3-56-中部横梁,个,0.0,140.0,140.0,0.0,144.0,144.0,0
202604,产成品类库,成品库,500109-00677-01-04,F3-56-左右边梁02,个,0.0,36.0,36.0,0.0,5.0,5.0,0
202604,产成品类库,成品库,500109-00677-01-03-A,F3-56-左右边梁01,个,0.0,0.0,0.0,0.0,5.0,5.0,0
202604,产成品类库,成品库,500109-00677-01-02,F3-56-后梁01,个,0.0,42.0,42.0,0.0,5.0,5.0,0
202604,产成品类库,成品库,500109-00677-01-01,F3-56-前梁01,个,0.0,40.0,40.0,0.0,5.0,5.0,0
202604,产成品类库,成品库,500109-00562-10-01-11-02,PMA1两侧梁-右（国际）,个,0.0,80.0,80.0,0.0,71.0,71.0,0
202604,产成品类库,成品库,500109-00515（552）-01-07,37/53KWH膨胀梁,个,0.0,1760.0,1760.0,0.0,660.0,660.0,0
202604,产成品类库,成品库,500109-00396-01-08,MS11-5加强块02,个,78.0,0.0,0.0,78.0,78.0,78.0,0
202604,产成品类库,成品库,500109-00312-01-19,E35纵梁,个,0.0,816.0,816.0,0.0,320.0,320.0,0
202604,产成品类库,成品库,500109-00312-01-03,E35前梁01,个,0.0,654.0,654.0,0.0,290.0,290.0,0
202604,产成品类库,成品库,500104-00518-01-04-A,小卡三代-前膨胀梁,个,0.0,2005.0,2005.0,0.0,252.0,252.0,0
202604,产成品类库,成品库,500104-00518-01-03-C,小卡三代-前边框梁,个,0.0,2094.0,2094.0,0.0,240.0,240.0,0
202604,产成品类库,成品库,500104-00518-01-010-02-C,小卡三代-右边框,个,0.0,2247.0,2247.0,0.0,180.0,180.0,0
202604,产成品类库,成品库,500104-00518-01-010-01-C,小卡三代-左边框,个,0.0,1995.0,1995.0,0.0,240.0,240.0,0
202604,产成品类库,成品库,10062035-0-07,025AC纵梁,个,351.0,3221.0,3572.0,0.0,799.0,799.0,0
202604,产成品类库,成品库,10062035-0-06,025AC中横梁,个,170.0,3785.0,3955.0,0.0,220.0,220.0,0
202604,产成品类库,成品库,10062035-0-05,025AC前横梁,个,0.0,3754.0,3482.0,272.0,272.0,272.0,0
202604,产成品类库,成品库,10062035-0-04-A,025AC后边梁,个,0.0,3483.0,3483.0,0.0,156.0,156.0,0
202604,外购件类库,二次机加库,XBFXJ-YL,鑫铂返修件,个,0.0,0.0,0.0,0.0,500.0,500.0,0
202604,外购件类库,二次机加库,BP76B-XC-06-YL,BP76B-中纵梁,个,488.0,0.0,0.0,488.0,488.0,488.0,0
202604,外购件类库,二次机加库,BP62-XC-05-A-YL,BP62横梁-A,个,242.0,0.0,0.0,242.0,242.0,242.0,0
202604,外购件类库,二次机加库,BP45B-XC-05-YL,BP45（76）B前横梁,个,383.0,0.0,0.0,383.0,383.0,383.0,0
202604,外购件类库,二次机加库,5040076374-XC-14-YL,DJ2436中部横梁,个,125.0,0.0,0.0,125.0,125.0,125.0,0
202604,外购件类库,二次机加库,500110-00848-01-07-YL,F618-膨胀横梁2,个,0.0,101.0,0.0,101.0,101.0,101.0,0
202604,外购件类库,二次机加库,500110-00799-01-02/03-YL-GY,AWT87.3-横梁01/02,个,2278.0,2935.0,0.0,5213.0,6514.0,6514.0,0
202604,外购件类库,二次机加库,500109-00698-01-04-YL,EHU-56左右边梁02,个,70.0,0.0,0.0,70.0,70.0,70.0,0
202604,外购件类库,二次机加库,500109-00698-01-03-YL,EHU-56左右边梁01,个,50.0,0.0,0.0,50.0,50.0,50.0,0
202604,外购件类库,二次机加库,500109-00677-01-09-YL,F3-56-中部横梁,个,31.0,0.0,0.0,31.0,31.0,31.0,0
202604,外购件类库,二次机加库,500109-00634-01-01-01/02-YL-GY,F1L-两侧梁,个,47.0,0.0,0.0,47.0,47.0,47.0,0
202604,外购件类库,二次机加库,500109-00515-01-07-YL,37KWH膨胀梁,个,2679.0,2522.0,0.0,5201.0,6141.0,6141.0,0
202604,外购件类库,二次机加库,500109-00515-01-06-YL,37KWH前梁,个,4503.0,2324.0,0.0,6827.0,7560.0,7560.0,0
202604,外购件类库,二次机加库,500109-00312-01-15-YL-GY,E35横梁02/03,个,0.0,0.0,0.0,0.0,48.0,48.0,0
202604,外购件类库,二次机加库,500109-00276-10-01-11-L-YL-GY,SEA1两侧梁,个,65.0,0.0,0.0,65.0,65.0,65.0,0
202604,外购件类库,二次机加库,500104-00518-01-05-B-YL,小卡三代-后膨胀梁,个,98.0,0.0,0.0,98.0,98.0,98.0,0
202604,外购件类库,二次机加库,500104-00518-01-010-01/02-C-YL,小卡三代-左右边框,个,115.0,0.0,0.0,115.0,115.0,115.0,0
202604,外购件类库,二次机加库,10062035-0-07-YL,025AC纵梁,个,25.0,0.0,0.0,25.0,25.0,25.0,0
202604,外购件类库,二次机加库,10062035-0-06-YL,025AC中横梁,个,61.0,0.0,0.0,61.0,61.0,61.0,0
202604,外购件类库,二次机加库,10062035-0-03/11-YL-GY,025AC左右边梁,个,211.0,0.0,0.0,211.0,211.0,211.0,0
202604,外购件类库,原材料库,SD01-XC-027/28-YL-GY,SD01-69左安装梁1,个,22.0,0.0,0.0,22.0,22.0,22.0,0
202604,外购件类库,原材料库,SD01-XC-020-YL,SD01-69中横梁,个,10.0,0.0,0.0,10.0,10.0,10.0,0
202604,外购件类库,原材料库,SD01-XC-019-YL,SD01-69前横梁,个,10.0,0.0,0.0,10.0,10.0,10.0,0
202604,外购件类库,原材料库,SD01-XC-012-YL,SD01-69纵梁,个,10.0,0.0,0.0,10.0,10.0,10.0,0
202604,外购件类库,原材料库,SD01-XC-009-YL,SD01-69前框梁,个,11.0,0.0,0.0,11.0,11.0,11.0,0
202604,外购件类库,原材料库,SD01-XC-004-YL,SD01-69后横梁1,个,10.0,0.0,0.0,10.0,10.0,10.0,0
202604,外购件类库,原材料库,SD01-XC-001-YL,SD01-69后面板,个,10.0,0.0,0.0,10.0,10.0,10.0,0
202604,外购件类库,原材料库,SD01-61KWH-B-XC-009-YL,SD01中横梁,个,0.0,1059.0,1041.0,18.0,9.0,9.0,0
202604,外购件类库,原材料库,BP62-XC-06-A-YL,BP62中梁-A,个,3.0,0.0,0.0,3.0,3.0,3.0,0
202604,外购件类库,原材料库,6608267564/565-YL-GY,亮达-极氪左右门槛,个,205.0,0.0,0.0,205.0,230.0,230.0,0
202604,外购件类库,原材料库,500604-00169-007-YL,SEA1底护板-06（窄）,个,653.0,12.0,665.0,0.0,46.0,46.0,0
202604,外购件类库,原材料库,500604-00169-002-YL,SEA1底护板-01(宽）,个,872.0,231.0,1103.0,0.0,323.0,323.0,0
202604,外购件类库,原材料库,500111-00080-02-02-YL-GY,ENERS模组后梁,把,1.0,0.0,0.0,1.0,1.0,1.0,0
202604,外购件类库,原材料库,500111-00080-02-01-YL-GY,ENERS模组前梁,个,45.0,0.0,0.0,45.0,45.0,45.0,0
202604,外购件类库,原材料库,500110-00848-01-07-YL,F618-膨胀横梁2,个,0.0,387.0,295.0,92.0,55.0,55.0,0
202604,外购件类库,原材料库,500110-00848-01-05-YL,F618-中部横梁,个,0.0,181.0,135.0,46.0,60.0,60.0,0
202604,外购件类库,原材料库,500110-00848-01-04-YL,F618-两侧梁02,个,0.0,162.0,138.0,24.0,53.0,53.0,0
202604,外购件类库,原材料库,500110-00848-01-03-YL,F618-两侧梁01,个,0.0,313.0,135.0,178.0,52.0,52.0,0
202604,外购件类库,原材料库,500110-00848-01-02-YL,F618-后梁01,个,0.0,348.0,160.0,188.0,61.0,61.0,0
202604,外购件类库,原材料库,500110-00848-01-01-YL,F618-前梁01,个,0.0,143.0,139.0,4.0,4.0,4.0,0
202604,外购件类库,原材料库,500110-00800/00825-01-07-YL-GY,问界-81-支撑支架01,个,0.0,0.0,0.0,0.0,167.0,167.0,0
202604,外购件类库,原材料库,500110-00799-04-10-01-YL,AWT87.3-外部支架07,个,0.0,0.0,0.0,0.0,35.0,35.0,0
202604,外购件类库,原材料库,500110-00799-04-02-01-YL,AWT87.3-外部支架02,个,0.0,56.0,56.0,0.0,57.0,57.0,0
202604,外购件类库,原材料库,500110-00799-01-02/03-YL-GY,AWT87.3-横梁01/02,个,1002.0,9661.0,9876.0,787.0,1029.0,1029.0,0
202604,外购件类库,原材料库,500109-00677-01-01-YL,F3-56-前梁01,个,61.0,520.0,64.0,517.0,1.0,1.0,0
202604,外购件类库,原材料库,500109-00562-10-01-11-01-YL-GY,PMA1两侧梁左右（国际）,个,26.0,0.0,0.0,26.0,4.0,4.0,0
202604,外购件类库,原材料库,500109-00515-01-07-YL,37KWH膨胀梁,个,0.0,10998.0,7382.0,3616.0,992.0,992.0,0
202604,外购件类库,原材料库,500109-00515-01-06-YL,37KWH前梁,个,1105.0,8515.0,6625.0,2995.0,617.0,617.0,0
202604,外购件类库,原材料库,500109-00426-80-YL,C385下箱体纵梁,个,21.0,0.0,0.0,21.0,21.0,21.0,0
202604,外购件类库,原材料库,500109-00381-01-06-YL-GY,E12膨胀梁,个,1548.0,0.0,174.0,1374.0,707.0,707.0,0
202604,外购件类库,原材料库,500109-00381-01-05-YL-GY,E12横梁02/03,个,1291.0,213.0,0.0,1504.0,190.0,190.0,0
202604,外购件类库,原材料库,500109-00314-03-YL,EPA1-59后边梁,个,24.0,0.0,0.0,24.0,24.0,24.0,0
202604,外购件类库,原材料库,500109-00314-01-YL-GY,EPA1-59左右梁,个,6.0,0.0,0.0,6.0,6.0,6.0,0
202604,外购件类库,原材料库,500109-00312-01-19-YL,E35纵梁,个,878.0,20.0,721.0,177.0,2.0,2.0,0
202604,外购件类库,原材料库,500109-00276-10-07-YL-GY,PMA1后补/SEA1前补强梁,个,1954.0,92.0,867.0,1179.0,1010.0,1010.0,0
202604,外购件类库,原材料库,500109-00276-10-03-YL-GY,SEA1前梁,把,1169.0,404.0,1436.0,137.0,202.0,202.0,0
202604,外购件类库,原材料库,500109-00276-10-01-11-L-YL-GY,SEA1两侧梁,个,3508.0,2695.0,3628.0,2575.0,2739.0,2739.0,0
202604,外购件类库,原材料库,500109-00276/293-10-05-YL,SEA1横梁(公用),个,45.0,0.0,6.0,39.0,96.0,96.0,0
202604,外购件类库,原材料库,500109-00249-01-01-YL-GY,C01左右边框,个,2573.0,27.0,40.0,2560.0,2050.0,2050.0,0
202604,外购件类库,原材料库,500104-00747-01-01-C/007-C-YL,AB01-747-下箱体集成水冷板左/右,个,0.0,0.0,0.0,0.0,60.0,60.0,0
202604,外购件类库,原材料库,500104-00747-01-004-B-YL,AB01-747-后膨胀梁,个,0.0,0.0,0.0,0.0,20.0,20.0,0
202604,外购件类库,原材料库,500104-00746-01-7-C/01-C-YL,AB01-746-下箱体集成水冷板左/右,个,0.0,0.0,0.0,0.0,60.0,60.0,0
202604,外购件类库,原材料库,500104-00746-01-04-B-YL,AB01-746-后膨胀梁,个,0.0,0.0,0.0,0.0,20.0,20.0,0
202604,外购件类库,原材料库,500104-00746/747-02-01-YL-GY,AB01-747/746-塞块01,个,0.0,0.0,0.0,0.0,6.0,6.0,0
202604,外购件类库,原材料库,500104-00518-01-05-B-YL,小卡三代-后膨胀梁,个,1042.0,2240.0,2074.0,1208.0,226.0,226.0,0
202604,外购件类库,原材料库,500104-00518-01-010-01/02-C-YL,小卡三代-左右边框,个,388.0,4747.0,2988.0,2147.0,867.0,867.0,0
202604,外购件类库,原材料库,500104-00369-01-05-YL,CM2E横梁02,个,203.0,0.0,0.0,203.0,203.0,203.0,0
202604,外购件类库,原材料库,400-YL-GY,面板421-YL,个,82.0,13.0,0.0,95.0,45.0,45.0,0
202604,外购件类库,原材料库,10062035-0-07-YL,025AC纵梁,个,332.0,6132.0,3140.0,3324.0,1640.0,1640.0,0
202604,外购件类库,原材料库,10062035-0-06-YL,025AC中横梁,个,710.0,5515.0,2901.0,3324.0,329.0,329.0,0
202604,外购件类库,原材料库,10062035-0-05-YL,025AC前横梁,个,1159.0,5272.0,3387.0,3044.0,328.0,328.0,0
202604,外购件类库,原材料库,10062035-0-04-YL,025AC后边梁,个,757.0,4722.0,4203.0,1276.0,110.0,110.0,0
202604,外购件类库,原材料库,10062035-0-03/11-YL-GY,025AC左右边梁,个,231.0,11523.0,8253.0,3501.0,2245.0,2245.0,0
202604,产成品类库,在制成品库,VL1-18165066-0056,VL1底部加强梁2,件,800.0,0.0,0.0,800.0,800.0,800.0,0
202604,产成品类库,在制成品库,VL1-1703A4-001-06-B,VL1左边梁,个,623.0,0.0,0.0,623.0,623.0,623.0,0
202604,产成品类库,在制成品库,VL1-1703A4-001-04-B,VL1右边梁,件,634.0,0.0,0.0,634.0,634.0,634.0,0
202604,产成品类库,在制成品库,VL1-1703A4-001-03-B,VL1后横梁,个,571.0,0.0,0.0,571.0,571.0,571.0,0
202604,产成品类库,在制成品库,VL1-1703A4-001-01-C,VL1前横梁,个,714.0,0.0,0.0,714.0,714.0,714.0,0
202604,产成品类库,在制成品库,SD01-61KWH-B-XC-010,SD01后横梁,件,200.0,0.0,0.0,200.0,200.0,200.0,0
202604,产成品类库,在制成品库,SD01-61KWH-B-XC-009,SD01中横梁,件,122.0,927.0,927.0,122.0,122.0,122.0,0
202604,产成品类库,在制成品库,SD01-61KWH-B-XC-007,SD01纵横梁,件,600.0,0.0,0.0,600.0,600.0,600.0,0
202604,产成品类库,在制成品库,SD01-61KWH-B-XC-004,SD01后边框,件,936.0,0.0,0.0,936.0,936.0,936.0,0
202604,产成品类库,在制成品库,SD01-61KWH-B-XC-003,SD01右边框,件,266.0,0.0,0.0,266.0,266.0,266.0,0
202604,产成品类库,在制成品库,SD01-61KWH-B-XC-002,SD01左边框,件,97.0,0.0,0.0,97.0,97.0,97.0,0
202604,产成品类库,在制成品库,SD01-61KWH-B-XC-001,SD01前边框,件,487.0,0.0,0.0,487.0,487.0,487.0,0
202604,产成品类库,在制成品库,C33-006,面板C33-006,件,34.0,0.0,0.0,34.0,34.0,34.0,0
202604,产成品类库,在制成品库,BV85-B-XC-018,BV85冷板加强板03,件,239.0,1977.0,1977.0,239.0,248.0,248.0,0
202604,产成品类库,在制成品库,BV85-B-XC-017,BV85冷板加强板02,件,16.0,967.0,967.0,16.0,16.0,16.0,0
202604,产成品类库,在制成品库,BV85-B-XC-009,BV85后横梁,件,118.0,1095.0,1095.0,118.0,118.0,118.0,0
202604,产成品类库,在制成品库,BV85-B-XC-008,BV85中横梁,件,1.0,718.0,700.0,19.0,1.0,1.0,0
202604,产成品类库,在制成品库,BV85-B-XC-007,BV85前横梁,件,101.0,599.0,600.0,100.0,101.0,101.0,0
202604,产成品类库,在制成品库,BV85-B-XC-006,BV85后边梁,件,1.0,907.0,907.0,1.0,1.0,1.0,0
202604,产成品类库,在制成品库,BV85-B-XC-005,BV85右边梁,件,37.0,713.0,700.0,50.0,37.0,37.0,0
202604,产成品类库,在制成品库,BV85-B-XC-004,BV85左边梁,件,95.0,726.0,700.0,121.0,95.0,95.0,0
202604,产成品类库,在制成品库,BV85-B-XC-001,BV85前边梁,件,152.0,0.0,0.0,152.0,152.0,152.0,0
202604,产成品类库,在制成品库,BP80-XC-15,BP80-前梁,件,0.0,1554.0,1554.0,0.0,72.0,72.0,0
202604,产成品类库,在制成品库,BP80-XC-06,BP80-后横梁,件,5.0,1334.0,1334.0,5.0,5.0,5.0,0
202604,产成品类库,在制成品库,BP80-XC-04,BP80-右边框,件,10.0,0.0,0.0,10.0,10.0,10.0,0
202604,产成品类库,在制成品库,BP80-XC-03,BP80-左边框,件,24.0,0.0,0.0,24.0,24.0,24.0,0
202604,产成品类库,在制成品库,BP80-XC-02,BP80-后边框,件,60.0,0.0,0.0,60.0,60.0,60.0,0
202604,产成品类库,在制成品库,BP80-XC-01,BP80-前边框,件,10.0,0.0,0.0,10.0,10.0,10.0,0
202604,产成品类库,在制成品库,BP76B-XC-06,BP76B-中纵梁,件,5.0,0.0,0.0,5.0,5.0,5.0,0
202604,产成品类库,在制成品库,BP76A-XC-07,BP76A-右边梁,件,106.0,1745.0,1815.0,36.0,89.0,89.0,0
202604,产成品类库,在制成品库,BP76A-XC-06,BP76A-左边梁,件,47.0,2460.0,2240.0,267.0,106.0,106.0,0
202604,产成品类库,在制成品库,BP76A-XC-02,BP76A-后边梁,件,500.0,2863.0,2863.0,500.0,50.0,50.0,0
202604,产成品类库,在制成品库,BP76A-XC-01,BP76A-前边梁,件,322.0,2730.0,3046.0,6.0,6.0,6.0,0
202604,产成品类库,在制成品库,BP62-XC-09,BP62前梁,件,4.0,0.0,0.0,4.0,126.0,126.0,0
202604,产成品类库,在制成品库,BP62-XC-03,BP62前横梁,件,0.0,487.0,487.0,0.0,566.0,566.0,0
202604,产成品类库,在制成品库,BP45B-XC-05,BP45（76）B前横梁,件,643.0,0.0,0.0,643.0,643.0,643.0,0
202604,产成品类库,在制成品库,BP45B-XC-02,BP45B后边梁,件,294.0,0.0,0.0,294.0,294.0,294.0,0
